custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_6455,-99.61135,16.76415,287.0,False,468.36076,1.84883
t_6456,-99.65818,16.76489,361.0,False,401.37296,1.42208
t_6457,-99.705,16.76562,600.0,False,125.83404,0.79526
t_6458,-99.75183,16.76633,600.0,False,125.83404,0.79526
t_6459,-99.79865,16.76703,212.0,False,505.8215,2.61448
t_6460,-99.84548,16.76772,600.0,False,125.83404,0.79526
t_6461,-99.42322,16.80613,511.0,False,215.72835,0.95561
t_6462,-99.47005,16.80694,354.0,False,408.92781,1.4543
t_6463,-99.51689,16.80773,364.0,False,398.06779,1.40868
t_6464,-99.56373,16.8085,415.0,False,336.94731,1.21246
t_6465,-99.61057,16.80926,344.0,False,419.31836,1.50276
t_6466,-99.65741,16.81,316.0,False,445.66493,1.65604
t_6467,-99.70425,16.81073,342.0,False,421.33721,1.51282
t_6468,-99.75109,16.81145,600.0,False,125.83404,0.79526
t_6469,-99.79793,16.81215,199.0,False,509.61401,2.81077
t_6470,-99.84477,16.81283,900.0,False,15.45801,0.5001
t_6471,-99.42238,16.85125,465.0,False,272.67065,1.0645
t_6472,-99.46923,16.85205,483.0,False,249.84864,1.01924
t_6473,-99.51608,16.85284,315.0,False,446.52689,1.66206
t_6474,-99.56294,16.85362,328.0,False,434.8891,1.58692
t_6475,-99.60979,16.85438,466.0,False,271.3905,1.06189
t_6476,-99.89162,16.8135,600.0,False,125.83404,0.79526
t_6477,-99.93846,16.81416,600.0,False,125.83404,0.79526
t_6478,-99.89093,16.85862,432.0,False,315.215,1.15803
t_6479,-99.93779,16.85928,600.0,False,125.83404,0.79526
t_6480,-99.98464,16.85992,600.0,False,125.83404,0.79526
t_6481,-100.0315,16.86055,600.0,False,125.83404,0.79526
t_6482,-99.00562,16.61783,227.0,False,500.56196,2.4178
t_6483,-99.05239,16.61876,600.0,False,125.83404,0.79526
t_6484,-99.09916,16.61968,195.0,False,510.64876,2.87683
t_6485,-99.14593,16.62059,243.0,False,493.80531,2.23656
t_6486,-99.19271,16.62148,235.0,False,497.33812,2.32387
t_6487,-99.23948,16.62235,600.0,False,125.83404,0.79526
t_6488,-99.00464,16.66293,225.0,False,501.32121,2.4424
t_6489,-99.05143,16.66386,358.0,False,404.63815,1.43573
t_6490,-99.09821,16.66478,236.0,False,496.91369,2.31261
t_6491,-99.145,16.66569,225.0,False,501.32121,2.4424
t_6492,-99.19179,16.66658,211.0,False,506.13753,2.62866
t_6493,-99.23858,16.66745,203.0,False,508.51853,2.7475
t_6494,-99.28537,16.66831,237.0,False,496.48439,2.30145
t_6495,-99.33216,16.66916,227.0,False,500.56196,2.4178
t_6496,-99.37895,16.66999,254.0,False,488.42045,2.1261
t_6497,-99.00366,16.70803,775.0,False,37.11642,0.59341
t_6498,-99.05046,16.70896,347.0,False,416.25251,1.48791
t_6499,-99.09727,16.70988,295.0,False,462.57823,1.79158
t_6500,-99.14407,16.71079,399.0,False,356.9498,1.26824
t_6501,-99.19087,16.71168,220.0,False,503.13996,2.50601
t_6502,-99.23768,16.71256,225.0,False,501.32121,2.4424
t_6503,-99.28448,16.71342,379.0,False,380.98135,1.34509
t_6504,-99.33129,16.71426,429.0,False,319.07385,1.1673
t_6505,-99.37809,16.7151,278.0,False,474.43153,1.91746
t_6506,-99.00268,16.75313,418.0,False,333.14043,1.20251
t_6507,-99.0495,16.75407,411.0,False,341.99864,1.22597
t_6508,-99.09632,16.75499,391.0,False,366.71255,1.29797
t_6509,-99.14314,16.75589,480.0,False,253.61462,1.02653
t_6510,-99.18996,16.75679,275.0,False,476.35366,1.94141
t_6511,-99.23677,16.75766,321.0,False,441.2715,1.62657
t_6512,-99.28359,16.75852,445.0,False,298.43653,1.11941
t_6513,-99.33042,16.75937,469.0,False,267.55728,1.05412
t_6514,-99.37724,16.7602,414.0,False,338.21288,1.21581
t_6515,-99.0017,16.79824,334.0,False,429.20744,1.55435
t_6516,-99.04854,16.79918,376.0,False,384.46948,1.35737
t_6517,-99.09537,16.8001,384.0,False,375.09523,1.32507
t_6518,-99.1422,16.801,403.0,False,352.00349,1.25385
t_6519,-99.18904,16.8019,474.0,False,261.19579,1.04141
t_6520,-99.23587,16.80277,498.0,False,231.31424,0.9842
t_6521,-99.28271,16.80364,424.0,False,325.48616,1.18306
t_6522,-99.32954,16.80448,712.0,False,58.15602,0.65385
t_6523,-99.37638,16.80532,281.0,False,472.45882,1.89406
t_6524,-99.00073,16.84335,900.0,False,15.45801,0.5001
t_6525,-99.04757,16.84429,531.0,False,192.80546,0.91455
t_6526,-99.09442,16.84521,451.0,False,290.6857,1.10239
t_6527,-99.14127,16.84612,528.0,False,196.15454,0.92049
t_6528,-98.21308,16.50953,385.0,False,373.90755,1.32113
t_6529,-98.25981,16.51071,384.0,False,375.09523,1.32507
t_6530,-98.30654,16.51188,273.0,False,477.60712,1.95769
t_6531,-98.35327,16.51304,311.0,False,449.91856,1.68654
t_6532,-98.4,16.51418,238.0,False,496.05022,2.29039
t_6533,-98.44673,16.5153,306.0,False,454.03112,1.7181
t_6534,-98.49346,16.51641,219.0,False,503.49033,2.5191
t_6535,-98.5402,16.51751,210.0,False,506.4494,2.64299
t_6536,-98.11836,16.5522,385.0,False,373.90755,1.32113
t_6537,-98.1651,16.55341,393.0,False,364.28917,1.29041
t_6538,-98.21185,16.55461,409.0,False,344.51276,1.23283
t_6539,-98.25859,16.5558,461.0,False,277.80189,1.07508
t_6540,-98.30533,16.55697,284.0,False,470.4353,1.87119
t_6541,-98.35208,16.55812,503.0,False,225.26198,0.97302
t_6542,-98.39883,16.55926,509.0,False,218.09365,0.95991
t_6543,-98.44557,16.56038,218.0,False,503.8363,2.53232
t_6544,-98.49232,16.56149,217.0,False,504.17791,2.54568
t_6545,-98.53907,16.56259,222.0,False,502.42592,2.48019
t_6546,-98.1171,16.59729,706.0,False,60.68639,0.66021
t_6547,-98.16385,16.5985,466.0,False,271.3905,1.06189
t_6548,-98.21061,16.5997,512.0,False,214.55038,0.95347
t_6549,-98.25737,16.60088,422.0,False,328.04304,1.18948
t_6550,-98.30413,16.60205,469.0,False,267.55728,1.05412
t_6551,-98.35089,16.60321,544.0,False,178.68565,0.88959
t_6552,-98.39765,16.60435,562.0,False,160.2485,0.85707
t_6553,-98.44441,16.60547,523.0,False,201.80863,0.93057
t_6554,-98.49118,16.60658,290.0,False,466.23506,1.82697
t_6555,-98.53794,16.60768,565.0,False,157.30651,0.85186
t_6556,-98.11583,16.64237,492.0,False,238.66414,0.99794
t_6557,-98.1626,16.64359,578.0,False,145.00087,0.82998
t_6558,-98.20937,16.64479,842.0,False,23.10153,0.53971
t_6559,-98.25615,16.64597,611.0,False,117.0307,0.7789
t_6560,-98.30292,16.64714,574.0,False,148.7101,0.8366
t_6561,-98.3497,16.6483,678.0,False,73.94645,0.69149
t_6562,-98.39648,16.64944,716.0,False,56.52604,0.64967
t_6563,-98.44325,16.65056,390.0,False,367.91967,1.30177
t_6564,-98.49003,16.65168,532.0,False,191.69647,0.91258
t_6565,-98.53681,16.65277,432.0,False,315.215,1.15803
t_6566,-98.11456,16.68747,412.0,False,340.7386,1.22256
t_6567,-98.16135,16.68868,506.0,False,221.6645,0.96642
t_6568,-98.20814,16.68988,836.0,False,24.09487,0.54414
t_6569,-98.25493,16.69107,559.0,False,163.22839,0.86233
t_6570,-98.30172,16.69224,748.0,False,44.99946,0.61797
t_6571,-98.34851,16.69339,645.0,False,93.00055,0.73211
t_6572,-98.3953,16.69453,527.0,False,197.2782,0.92249
t_6573,-98.44209,16.69566,462.0,False,276.51759,1.07242
t_6574,-98.48889,16.69677,598.0,False,127.49024,0.7983
t_6575,-98.53568,16.69787,549.0,False,173.43135,0.88032
t_6576,-98.11329,16.73256,648.0,False,91.10189,0.72824
t_6577,-98.1601,16.73378,702.0,False,62.43173,0.66451
t_6578,-98.2069,16.73498,475.0,False,259.92803,1.03891
t_6579,-98.2537,16.73616,475.0,False,259.92803,1.03891
t_6580,-98.30051,16.73733,543.0,False,179.74849,0.89146
t_6581,-98.34732,16.73849,689.0,False,68.44047,0.67888
t_6582,-98.39412,16.73963,467.0,False,270.11152,1.05929
t_6583,-98.44093,16.74076,526.0,False,198.40546,0.9245
t_6584,-98.48774,16.74187,568.0,False,154.40265,0.84672
t_6585,-98.53455,16.74297,343.0,False,420.33031,1.50778
t_6586,-98.11202,16.77766,556.0,False,166.24591,0.86766
t_6587,-98.15884,16.77888,471.0,False,265.00835,1.04901
t_6588,-98.20566,16.78008,489.0,False,242.37218,1.00495
t_6589,-98.25248,16.78127,543.0,False,179.74849,0.89146
t_6590,-98.2993,16.78244,467.0,False,270.11152,1.05929
t_6591,-98.34612,16.78359,612.0,False,116.25589,0.77745
t_6592,-98.39295,16.78474,531.0,False,192.80546,0.91455
t_6593,-98.43977,16.78586,506.0,False,221.6645,0.96642
t_6594,-98.48659,16.78698,599.0,False,126.65999,0.79678
t_6595,-98.53342,16.78807,617.0,False,112.44503,0.77024
t_6596,-98.11075,16.82277,813.0,False,28.33625,0.56178
t_6597,-98.15759,16.82398,772.0,False,37.91857,0.59605
t_6598,-98.7282,16.47666,600.0,False,125.83404,0.79526
t_6599,-98.58693,16.51859,180.0,False,514.02191,3.15269
t_6600,-98.63367,16.51965,202.0,False,508.7982,2.76307
t_6601,-98.6804,16.5207,208.0,False,507.06078,2.67208
t_6602,-98.72714,16.52174,247.0,False,491.91909,2.19517
t_6603,-98.77387,16.52276,600.0,False,125.83404,0.79526
t_6604,-98.82061,16.52377,600.0,False,125.83404,0.79526
t_6605,-98.58582,16.56367,217.0,False,504.17791,2.54568
t_6606,-98.63257,16.56474,252.0,False,489.44607,2.14542
t_6607,-98.67932,16.56579,520.0,False,205.24329,0.93671
t_6608,-98.72607,16.56683,435.0,False,311.34948,1.1489
t_6609,-98.77282,16.56785,420.0,False,330.59462,1.19596
t_6610,-98.81958,16.56886,263.0,False,483.54255,2.04307
t_6611,-98.86633,16.56985,294.0,False,463.321,1.79856
t_6612,-98.91308,16.57083,239.0,False,495.61114,2.27943
t_6613,-98.95984,16.57179,247.0,False,491.91909,2.19517
t_6614,-98.58471,16.60876,401.0,False,354.48169,1.261
t_6615,-98.63147,16.60983,446.0,False,297.14436,1.11654
t_6616,-98.67824,16.61088,292.0,False,464.78944,1.81266
t_6617,-98.725,16.61192,374.0,False,386.77598,1.36568
t_6618,-98.77177,16.61294,335.0,False,428.24189,1.54904
t_6619,-98.81854,16.61395,388.0,False,370.32452,1.30945
t_6620,-98.86531,16.61494,471.0,False,265.00835,1.04901
t_6621,-98.91208,16.61592,291.0,False,465.5151,1.81978
t_6622,-98.95885,16.61688,280.0,False,473.12203,1.9018
t_6623,-98.58359,16.65385,404.0,False,350.76074,1.2503
t_6624,-98.63037,16.65492,296.0,False,461.82974,1.78466
t_6625,-98.67715,16.65597,281.0,False,472.45882,1.89406
t_6626,-98.72393,16.65701,262.0,False,484.10601,2.052
t_6627,-98.77072,16.65803,297.0,False,461.07554,1.77779
t_6628,-98.8175,16.65904,310.0,False,450.75239,1.69276
t_6629,-98.86428,16.66004,431.0,False,316.5021,1.16111
t_6630,-98.91107,16.66101,402.0,False,353.24383,1.25742
t_6631,-98.95785,16.66198,461.0,False,277.80189,1.07508
t_6632,-98.58248,16.69895,399.0,False,356.9498,1.26824
t_6633,-98.62927,16.70002,437.0,False,308.76955,1.14289
t_6634,-98.67607,16.70107,536.0,False,187.29804,0.90479
t_6635,-98.72287,16.70211,469.0,False,267.55728,1.05412
t_6636,-98.76966,16.70313,371.0,False,390.2064,1.37832
t_6637,-98.81646,16.70414,312.0,False,449.07909,1.68035
t_6638,-98.86326,16.70513,416.0,False,335.68,1.20912
t_6639,-98.91006,16.70611,379.0,False,380.98135,1.34509
t_6640,-98.95686,16.70708,487.0,False,244.85568,1.00967
t_6641,-98.58136,16.74405,392.0,False,365.50236,1.29418
t_6642,-98.62817,16.74512,596.0,False,129.16364,0.80137
t_6643,-98.67498,16.74617,594.0,False,130.85426,0.80446
t_6644,-98.7218,16.74721,358.0,False,404.63815,1.43573
t_6645,-98.76861,16.74823,483.0,False,249.84864,1.01924
t_6646,-98.81542,16.74924,465.0,False,272.67065,1.0645
t_6647,-98.86224,16.75024,614.0,False,114.71894,0.77455
t_6648,-98.90905,16.75122,392.0,False,365.50236,1.29418
t_6649,-98.95587,16.75218,586.0,False,137.78935,0.81703
t_6650,-98.58024,16.78916,451.0,False,290.6857,1.10239
t_6651,-98.62707,16.79022,340.0,False,423.33576,1.52301
t_6652,-98.6739,16.79128,599.0,False,126.65999,0.79678
t_6653,-98.72072,16.79232,598.0,False,127.49024,0.7983
t_6654,-98.76755,16.79334,446.0,False,297.14436,1.11654
t_6655,-98.81438,16.79435,472.0,False,263.736,1.04646
t_6656,-98.86121,16.79535,556.0,False,166.24591,0.86766
t_6657,-98.90804,16.79633,422.0,False,328.04304,1.18948
t_6658,-98.95487,16.79729,509.0,False,218.09365,0.95991
t_6659,-98.57913,16.83426,361.0,False,401.37296,1.42208
t_6660,-98.17508,16.19288,600.0,False,125.83404,0.79526
t_6661,-98.12594,16.28178,475.0,False,259.92803,1.03891
t_6662,-98.17259,16.28299,454.0,False,286.81431,1.09406
t_6663,-98.21924,16.28419,292.0,False,464.78944,1.81266
t_6664,-98.26589,16.28537,235.0,False,497.33812,2.32387
t_6665,-98.31255,16.28653,220.0,False,503.13996,2.50601
t_6666,-98.3592,16.28768,328.0,False,434.8891,1.58692
t_6667,-98.12468,16.32684,258.0,False,486.30593,2.08843
t_6668,-98.17134,16.32805,434.0,False,312.63863,1.15193
t_6669,-98.21801,16.32925,255.0,False,487.89976,2.11657
t_6670,-98.26468,16.33043,322.0,False,440.37618,1.62079
t_6671,-98.31135,16.33159,298.0,False,460.31564,1.77097
t_6672,-98.35802,16.33275,296.0,False,461.82974,1.78466
t_6673,-98.40469,16.33388,347.0,False,416.25251,1.48791
t_6674,-98.45136,16.33501,366.0,False,395.84267,1.39988
t_6675,-98.12342,16.3719,375.0,False,385.62465,1.36151
t_6676,-98.1701,16.37312,334.0,False,429.20744,1.55435
t_6677,-98.21678,16.37431,374.0,False,386.77598,1.36568
t_6678,-98.26346,16.37549,356.0,False,406.79224,1.44496
t_6679,-98.31015,16.37666,333.0,False,430.16771,1.55969
t_6680,-98.35683,16.37781,299.0,False,459.55003,1.76419
t_6681,-98.40352,16.37895,227.0,False,500.56196,2.4178
t_6682,-98.4502,16.38007,293.0,False,464.05808,1.80558
t_6683,-98.49689,16.38118,244.0,False,493.34135,2.22607
t_6684,-98.54358,16.38228,343.0,False,420.33031,1.50778
t_6685,-98.12215,16.41697,310.0,False,450.75239,1.69276
t_6686,-98.16885,16.41818,391.0,False,366.71255,1.29797
t_6687,-98.21555,16.41938,374.0,False,386.77598,1.36568
t_6688,-98.26225,16.42056,341.0,False,422.33904,1.5179
t_6689,-98.30894,16.42173,218.0,False,503.8363,2.53232
t_6690,-98.35564,16.42288,261.0,False,484.66406,2.06099
t_6691,-98.40234,16.42402,239.0,False,495.61114,2.27943
t_6692,-98.44905,16.42515,284.0,False,470.4353,1.87119
t_6693,-98.49575,16.42625,311.0,False,449.91856,1.68654
t_6694,-98.54245,16.42735,289.0,False,466.94932,1.8342
t_6695,-98.12089,16.46204,347.0,False,416.25251,1.48791
t_6696,-98.1676,16.46326,454.0,False,286.81431,1.09406
t_6697,-98.21431,16.46445,408.0,False,345.76673,1.23628
t_6698,-98.26103,16.46564,398.0,False,358.17993,1.27188
t_6699,-98.30774,16.46681,308.0,False,452.40309,1.70534
t_6700,-98.35446,16.46796,303.0,False,456.43054,1.73757
t_6701,-98.40117,16.4691,267.0,False,481.23432,2.0081
t_6702,-98.44789,16.47022,231.0,False,498.98784,2.36996
t_6703,-98.49461,16.47133,216.0,False,504.51519,2.55917
t_6704,-98.54132,16.47243,263.0,False,483.54255,2.04307
t_6705,-98.11963,16.50712,361.0,False,401.37296,1.42208
t_6706,-98.16635,16.50833,269.0,False,480.04735,1.99103
t_6707,-97.7117,16.09005,235.0,False,497.33812,2.32387
t_6708,-97.80486,16.09272,636.0,False,98.90685,0.74398
t_6709,-97.89803,16.09532,525.0,False,199.53631,0.92651
t_6710,-97.70891,16.18013,615.0,False,113.95677,0.77311
t_6711,-97.80214,16.1828,528.0,False,196.15454,0.92049
t_6712,-97.89537,16.18541,674.0,False,76.04894,0.69619
t_6713,-97.9886,16.18796,236.0,False,496.91369,2.31261
t_6714,-98.08184,16.19045,219.0,False,503.49033,2.5191
t_6715,-97.70612,16.27023,459.0,False,280.37316,1.08044
t_6716,-97.75276,16.27157,516.0,False,209.87049,0.94502
t_6717,-97.7994,16.2729,562.0,False,160.2485,0.85707
t_6718,-97.84605,16.27421,467.0,False,270.11152,1.05929
t_6719,-97.8927,16.27551,542.0,False,180.81528,0.89334
t_6720,-97.93934,16.27679,469.0,False,267.55728,1.05412
t_6721,-97.98599,16.27806,472.0,False,263.736,1.04646
t_6722,-98.03264,16.27932,454.0,False,286.81431,1.09406
t_6723,-98.07929,16.28056,440.0,False,304.89644,1.13398
t_6724,-97.70472,16.31529,607.0,False,120.17227,0.78478
t_6725,-97.75138,16.31663,298.0,False,460.31564,1.77097
t_6726,-97.79804,16.31796,398.0,False,358.17993,1.27188
t_6727,-97.8447,16.31927,390.0,False,367.91967,1.30177
t_6728,-97.89136,16.32057,431.0,False,316.5021,1.16111
t_6729,-97.93802,16.32185,387.0,False,371.52215,1.31333
t_6730,-97.98468,16.32312,438.0,False,307.47889,1.1399
t_6731,-98.03135,16.32438,360.0,False,402.46585,1.4266
t_6732,-98.07801,16.32562,445.0,False,298.43653,1.11941
t_6733,-97.70332,16.36034,868.0,False,19.27018,0.52125
t_6734,-97.75,16.36169,476.0,False,258.6619,1.03641
t_6735,-97.79667,16.36302,313.0,False,448.23398,1.67421
t_6736,-97.84335,16.36433,477.0,False,257.39744,1.03392
t_6737,-97.89002,16.36563,417.0,False,334.41102,1.20581
t_6738,-97.9367,16.36691,326.0,False,436.73995,1.59806
t_6739,-97.98338,16.36818,432.0,False,315.215,1.15803
t_6740,-98.03006,16.36944,641.0,False,95.58632,0.73734
t_6741,-98.07674,16.37068,349.0,False,414.18391,1.47816
t_6742,-97.70192,16.40541,838.0,False,23.75887,0.54265
t_6743,-97.74861,16.40675,693.0,False,66.53557,0.6744
t_6744,-97.7953,16.40808,535.0,False,188.39197,0.90673
t_6745,-97.84199,16.40939,235.0,False,497.33812,2.32387
t_6746,-97.88868,16.41069,517.0,False,208.70867,0.94293
t_6747,-97.93538,16.41198,900.0,False,15.45801,0.5001
t_6748,-97.98207,16.41325,443.0,False,301.02085,1.12519
t_6749,-98.02876,16.41451,588.0,False,136.02966,0.81385
t_6750,-98.07546,16.41575,296.0,False,461.82974,1.78466
t_6751,-97.70052,16.45048,559.0,False,163.22839,0.86233
t_6752,-97.74723,16.45182,900.0,False,15.45801,0.5001
t_6753,-97.79393,16.45315,825.0,False,26.034,0.55245
t_6754,-97.84064,16.45446,605.0,False,121.76856,0.78774
t_6755,-97.88734,16.45576,400.0,False,355.71704,1.26461
t_6756,-97.93405,16.45705,589.0,False,135.1563,0.81227
t_6757,-97.98076,16.45832,598.0,False,127.49024,0.7983
t_6758,-98.02747,16.45958,435.0,False,311.34948,1.1489
t_6759,-98.07418,16.46082,389.0,False,369.12368,1.3056
t_6760,-97.69912,16.49555,834.0,False,24.43586,0.54563
t_6761,-97.74584,16.49689,900.0,False,15.45801,0.5001
t_6762,-97.79256,16.49822,862.0,False,20.09035,0.5254
t_6763,-98.58915,16.42843,284.0,False,470.4353,1.87119
t_6764,-98.63586,16.42949,233.0,False,498.17254,2.3467
t_6765,-98.58804,16.47351,241.0,False,494.71818,2.2578
t_6766,-98.63476,16.47457,246.0,False,492.39826,2.20538
t_6767,-98.68148,16.47562,205.0,False,507.9474,2.71686
t_6768,-102.58518,22.30743,648.0,False,91.10189,0.72824
t_6769,-102.48762,22.30777,416.0,False,335.68,1.20912
t_6770,-102.39006,22.30805,475.0,False,259.92803,1.03891
t_6771,-101.70713,22.30827,394.0,False,363.07302,1.28667
t_6772,-102.2925,22.30827,363.0,False,399.17389,1.41312
t_6773,-101.8047,22.30842,250.0,False,490.45079,2.16506
t_6774,-102.19494,22.30842,314.0,False,447.38324,1.66812
t_6775,-101.90226,22.30851,462.0,False,276.51759,1.07242
t_6776,-102.09738,22.30851,342.0,False,421.33721,1.51282
t_6777,-101.99982,22.30854,276.0,False,475.71855,1.93336
t_6778,-102.78083,22.39735,599.0,False,126.65999,0.79678
t_6779,-102.68321,22.39781,582.0,False,141.36057,0.82346
t_6780,-102.58558,22.39821,707.0,False,60.25743,0.65914
t_6781,-102.48795,22.39855,384.0,False,375.09523,1.32507
t_6782,-102.39033,22.39883,472.0,False,263.736,1.04646
t_6783,-101.70693,22.39905,432.0,False,315.215,1.15803
t_6784,-102.2927,22.39905,315.0,False,446.52689,1.66206
t_6785,-101.80456,22.3992,358.0,False,404.63815,1.43573
t_6786,-102.19507,22.3992,314.0,False,447.38324,1.66812
t_6787,-101.90219,22.39929,465.0,False,272.67065,1.0645
t_6788,-102.09745,22.39929,446.0,False,297.14436,1.11654
t_6789,-101.99982,22.39932,301.0,False,458.00169,1.75079
t_6790,-102.78136,22.48813,312.0,False,449.07909,1.68035
t_6791,-102.68367,22.48859,506.0,False,221.6645,0.96642
t_6792,-102.58598,22.48899,434.0,False,312.63863,1.15193
t_6793,-102.48829,22.48933,379.0,False,380.98135,1.34509
t_6794,-102.39059,22.48961,636.0,False,98.90685,0.74398
t_6795,-101.70674,22.48983,618.0,False,111.69543,0.76882
t_6796,-102.2929,22.48983,293.0,False,464.05808,1.80558
t_6797,-101.80443,22.48998,295.0,False,462.57823,1.79158
t_6798,-102.19521,22.48998,387.0,False,371.52215,1.31333
t_6799,-101.90212,22.49008,342.0,False,421.33721,1.51282
t_6800,-102.09751,22.49008,526.0,False,198.40546,0.9245
t_6801,-101.99982,22.49011,296.0,False,461.82974,1.78466
t_6802,-102.7819,22.57891,355.0,False,407.86236,1.44961
t_6803,-102.68414,22.57938,316.0,False,445.66493,1.65604
t_6804,-102.58638,22.57978,539.0,False,184.03921,0.89903
t_6805,-102.48862,22.58012,275.0,False,476.35366,1.94141
t_6806,-102.39086,22.5804,473.0,False,262.46513,1.04393
t_6807,-101.70654,22.58061,357.0,False,405.71749,1.44033
t_6808,-102.2931,22.58061,324.0,False,438.56902,1.60935
t_6809,-101.8043,22.58077,274.0,False,476.98318,1.94952
t_6810,-102.19534,22.58077,325.0,False,437.65721,1.60368
t_6811,-101.90206,22.58086,310.0,False,450.75239,1.69276
t_6812,-102.09758,22.58086,306.0,False,454.03112,1.7181
t_6813,-101.99982,22.58089,357.0,False,405.71749,1.44033
t_6814,-102.78243,22.6697,483.0,False,249.84864,1.01924
t_6815,-102.68461,22.67016,502.0,False,226.46689,0.97523
t_6816,-102.58678,22.67056,418.0,False,333.14043,1.20251
t_6817,-102.48895,22.6709,302.0,False,457.21896,1.74416
t_6818,-102.39113,22.67118,337.0,False,426.29504,1.53853
t_6819,-101.70634,22.6714,294.0,False,463.321,1.79856
t_6820,-102.2933,22.6714,271.0,False,478.83832,1.97423
t_6821,-101.80416,22.67155,342.0,False,421.33721,1.51282
t_6822,-102.19547,22.67155,361.0,False,401.37296,1.42208
t_6823,-101.90199,22.67165,273.0,False,477.60712,1.95769
t_6824,-102.09765,22.67165,364.0,False,398.06779,1.40868
t_6825,-101.99982,22.67168,350.0,False,413.14229,1.47333
t_6826,-102.78296,22.76048,412.0,False,340.7386,1.22256
t_6827,-102.68507,22.76095,304.0,False,455.63642,1.73104
t_6828,-102.58718,22.76135,330.0,False,433.01662,1.57592
t_6829,-102.48929,22.76169,370.0,False,391.34189,1.38258
t_6830,-102.39139,22.76197,383.0,False,376.27948,1.32903
t_6831,-101.70613,22.76218,299.0,False,459.55003,1.76419
t_6832,-102.2935,22.76219,253.0,False,488.93588,2.13572
t_6833,-101.80403,22.76234,393.0,False,364.28917,1.29041
t_6834,-102.19561,22.76234,393.0,False,364.28917,1.29041
t_6835,-101.90192,22.76243,311.0,False,449.91856,1.68654
t_6836,-102.09771,22.76243,403.0,False,352.00349,1.25385
t_6837,-101.99982,22.76246,288.0,False,467.65789,1.84149
t_6838,-101.2204,22.12501,568.0,False,154.40265,0.84672
t_6839,-101.31782,22.12548,269.0,False,480.04735,1.99103
t_6840,-101.41525,22.12588,427.0,False,321.64193,1.17356
t_6841,-101.51268,22.12622,279.0,False,473.77959,1.9096
t_6842,-101.6101,22.12649,261.0,False,484.66406,2.06099
t_6843,-100.73242,22.21255,571.0,False,151.53712,0.84163
t_6844,-100.8299,22.21332,548.0,False,174.47416,0.88216
t_6845,-100.92739,22.21403,238.0,False,496.05022,2.29039
t_6846,-101.02488,22.21468,323.0,False,439.47535,1.61505
t_6847,-101.12237,22.21526,570.0,False,152.48803,0.84332
t_6848,-101.21987,22.21579,429.0,False,319.07385,1.1673
t_6849,-101.31736,22.21625,287.0,False,468.36076,1.84883
t_6850,-101.41485,22.21665,399.0,False,356.9498,1.26824
t_6851,-101.51234,22.21699,492.0,False,238.66414,0.99794
t_6852,-101.60984,22.21727,336.0,False,427.27108,1.54377
t_6853,-100.73155,22.30332,758.0,False,41.9003,0.60866
t_6854,-100.82911,22.3041,411.0,False,341.99864,1.22597
t_6855,-100.92666,22.30481,219.0,False,503.49033,2.5191
t_6856,-101.02422,22.30545,406.0,False,348.26823,1.24325
t_6857,-101.12178,22.30604,426.0,False,322.92445,1.17671
t_6858,-101.21933,22.30657,549.0,False,173.43135,0.88032
t_6859,-101.31689,22.30703,513.0,False,213.37558,0.95135
t_6860,-101.41445,22.30743,454.0,False,286.81431,1.09406
t_6861,-101.51201,22.30777,534.0,False,189.48971,0.90867
t_6862,-101.60957,22.30805,423.0,False,326.76524,1.18626
t_6863,-100.82831,22.39487,263.0,False,483.54255,2.04307
t_6864,-100.92593,22.39558,442.0,False,302.31289,1.12811
t_6865,-101.02356,22.39623,360.0,False,402.46585,1.4266
t_6866,-101.12118,22.39682,268.0,False,480.64358,1.99953
t_6867,-101.2188,22.39735,459.0,False,280.37316,1.08044
t_6868,-101.31643,22.39781,353.0,False,409.98856,1.45901
t_6869,-101.41405,22.39821,372.0,False,389.0669,1.37408
t_6870,-101.51168,22.39855,375.0,False,385.62465,1.36151
t_6871,-101.60931,22.39883,363.0,False,399.17389,1.41312
t_6872,-100.82751,22.48565,472.0,False,263.736,1.04646
t_6873,-100.9252,22.48636,409.0,False,344.51276,1.23283
t_6874,-101.02289,22.48701,311.0,False,449.91856,1.68654
t_6875,-101.12058,22.4876,555.0,False,167.26006,0.86945
t_6876,-101.21827,22.48813,754.0,False,43.11346,0.61235
t_6877,-101.31596,22.48859,418.0,False,333.14043,1.20251
t_6878,-101.41366,22.48899,304.0,False,455.63642,1.73104
t_6879,-101.51135,22.48933,321.0,False,441.2715,1.62657
t_6880,-101.60904,22.48961,392.0,False,365.50236,1.29418
t_6881,-100.82671,22.57643,554.0,False,168.27835,0.87124
t_6882,-100.92447,22.57715,261.0,False,484.66406,2.06099
t_6883,-101.02222,22.5778,354.0,False,408.92781,1.4543
t_6884,-101.11998,22.57838,541.0,False,181.88601,0.89523
t_6885,-101.21774,22.57891,462.0,False,276.51759,1.07242
t_6886,-101.3155,22.57937,504.0,False,224.05992,0.97081
t_6887,-101.41326,22.57978,274.0,False,476.98318,1.94952
t_6888,-101.51102,22.58012,318.0,False,443.92425,1.64413
t_6889,-101.60878,22.5804,355.0,False,407.86236,1.44961
t_6890,-100.82591,22.66722,358.0,False,404.63815,1.43573
t_6891,-100.92373,22.66793,248.0,False,491.4348,2.18505
